id_restaurant,nom,type_etablissement,type_de_restaurant,type_de_service,latitude,longitude,adresse_complete,telephone,horaires_ouverture,description
1445872328,Les Demoiselles de Lorette,restaurant,french,Standard,48.8764828,2.3370142,,,,
6536852216,Bao Bao,restaurant,chinese,Standard,48.8528111,2.3892705,"4, Rue Alexandre Dumas, 75011, Paris",+33 1 43 48 05 11,"Mo-Sa 11:30-15:00,18:30-23:00",
12424876161,Le Trait d'Union,restaurant,,Standard,48.855244,2.3919028,,,,
10203724131,Liife – Montorgueil,restaurant,,Standard,48.8675948,2.3472573,"33, Rue des Petits Carreaux, 75002, Paris",+33 7 49 04 67 27,,
9875512852,Thao Ly,restaurant,cambodian,Standard,48.8394734,2.3459706,,,"Mo-Sa 11:30-14:30,18:30-22:00",
3265542988,Caffe Soprano,restaurant,italian,Standard,48.8649026,2.3629604,,+331 42 72 72 60,,
8665961444,Le Vieux Belleville,restaurant,,Standard,48.8716552,2.3863738,,,"Mo 11:00-15:00; Tu 11:00-23:59; We 00:00-02:00, 11:00-15:00; Th 11:00-23:59; Fr 00:00-02:00, 11:00-23:59; Sa 00:00-02:00, 18:30-23:59; Su 00:00-02:00",
2685572988,Benoit,restaurant,,Standard,48.8584204,2.3500601,"20, Rue Saint-Martin, 75004, Paris",,"Mo-Su 12:00-14:00,19:00-21:30",
3804195347,Café de New York,restaurant,italian,Standard,48.8721613,2.3028433,,+33 1 42 56 05 06,,
8335870256,Le Narval,restaurant,,Standard,48.8639569,2.3990026,,,,
9055762502,MONGOO,restaurant,salad,Standard,48.8747342,2.3296789,"24, Rue Joubert, 75009, Paris",,Mo-Fr 11:30-14:30,
3518967825,Etsi,restaurant,greek,Standard,48.8903669,2.3329368,"23, Eugène Carrière, 75018, Paris",+33 1 71 50 00 80,Tu-Fr 18:00-01:00;Sa 12:00-01:00;Su 12:00-15:00,
508599773,Edo Sushi,restaurant,japanese,Standard,48.8410573,2.3873134,,,Mo-Sa 11:30-14:30; Mo-Su 18:00-22:30,
676748255,Le Caveau du Palais,restaurant,,Standard,48.8565275,2.3420348,,,,
1490922397,Satoshi,restaurant,japanese,Standard,48.8666564,2.336983,"29, Rue des Petits Champs, 75001",,,
9868201871,Basilic Thaï,restaurant,thai,Standard,48.8424115,2.3276911,"98, Boulevard du Montparnasse, 75014",+33 1 43 27 18 02,,
2575207519,Pan Asie,restaurant,japanese,Standard,48.8524175,2.3449001,,,,
7478254185,Sushi Juliette,restaurant,sushi,Standard,48.8351251,2.3262452,75014,+33 1 45 38 96 84,"Mo-Su 18:30-22:30, Su-Fr 11:30-15:00",
5321949849,Kurry Up,restaurant,indian,Standard,48.88082,2.2991127,,,,
2685588249,Restaurant China,restaurant,chinese,Standard,48.8586577,2.3512239,,,,
2039904973,Léon,restaurant,friture,Standard,48.8704351,2.3043615,,,Mo-Th 11:45-00:00; Fr-Su 11:45-01:00,
11383747669,Le Petit Relais,restaurant,,Standard,48.8387531,2.3960754,,,,
702537440,Matsu Sushi,restaurant,japanese,Standard,48.864016,2.3502461,,,,
5381388490,Le Bienvenu,restaurant,moroccan,Standard,48.8658319,2.3435694,,,,
9742156663,Pizza Hut,restaurant,pizza,Standard,48.8558392,2.2804336,,,Mo 11:30-22:30; Tu-Sa 11:30-23:00; Su 12:00-23:00,
8143294897,Au Port du Salut,restaurant,,Standard,48.846012,2.3430389,"163 bis, Rue Saint-Jacques, 75005",,Mo-Su 11:30-23:00,
6950940985,Madison Caffé,restaurant,italian,Standard,48.8583702,2.2732256,"10, Chaussée de la Muette",,,
937175929,Brasserie Victor Hugo,restaurant,,Standard,48.8701476,2.2854874,"4, Place Victor Hugo, 75016, Paris",+33 1 42 73 30 43,Mo-Fr 06:00-02:00; Sa 07:00-02:00; Su 08:00-02:00,
3450962809,Café Gaité,restaurant,,Standard,48.8404594,2.3240309,75014,,,
1596738672,Sushi Star,restaurant,japanese,Standard,48.8469541,2.4077243,,,"Tu-Su 11:30-14:30,18:30-22:30",
3379363204,Moulin de la Galette,restaurant,french,Standard,48.8873512,2.3371414,"83, Rue Lepic, 75018",+33 1 46 06 84 77,Mo-Su 12:00-23:00,
2086399157,Mona Lisa,restaurant,,Standard,48.8405382,2.3159804,,,,
9550219138,Petit Nuage,restaurant,,Standard,48.8564579,2.3780164,"51, Rue Basfroi, 75011, Paris",,,
4357381797,Royal Tandoori,restaurant,indian,Standard,48.8402634,2.3988788,,,"Mo-Su 12:00-14:30,19:00-23:30",
6407665792,Le Bouquet Wagram,restaurant,french,Standard,48.8851228,2.3030535,"145, Avenue de Wagram, 75017, Paris",,Mo-Sa 07:00-23:00,
4420291789,Diwan Paris,restaurant,lebanese,Standard,48.8752255,2.3094084,,,,
4581757989,Havanita Café,restaurant,,Standard,48.8539965,2.3722413,,,,
3519034271,Les Initiés,restaurant,,Standard,48.8958765,2.3432915,"84, Rue Championnet, 75018, Paris",+33 1 46 06 13 94,,
3616128368,Little Italy,restaurant,,Standard,48.8835815,2.3265373,,,,
4142638989,Schwartz's Deli,restaurant,burger,Standard,48.8805135,2.2954275,,,,
12174273307,Impronta,restaurant,italian,Standard,48.8495817,2.3887896,"273, Rue du Faubourg Saint-Antoine",+33 1 45 67 19 05,"We-Mo 12:00-14:30,19:00-22:30",
1366641289,Le Granite,restaurant,,Standard,48.8400603,2.2864594,,+33145584317,,
5472644490,Radio Eat,restaurant,french;regional;seafood,Standard,48.8521889,2.2792206,"116, Avenue du Président Kennedy, 75016, Paris",+33 1 47 20 00 29,Mo-Su 11:00-23:00,
7552333974,Dad's Den,restaurant,italian,Standard,48.8534362,2.3611851,,,,
299728241,Le Roi du Pot-au-Feu,restaurant,french,Standard,48.8721672,2.326644,"34, Rue Vignon, 75009, Paris",+33 1 47 42 37 10,,
497348562,La Galette du Moulin,restaurant,crepe,Standard,48.884117,2.3374577,"75018, Paris",,,
8514412785,Malibu Lounge,restaurant,african,Standard,48.8229468,2.3577257,,,,
6312748485,Le Potager de Charlotte,restaurant,,Standard,48.8816005,2.2979993,,,"Th-Sa 12:00-14:30, 19:00-22:30; We 19:00-22:30; Su 11:00-15:00",
7211522065,Côme Victoire,restaurant,bowl;pita,Standard,48.8748219,2.3309699,"91, Rue de la Victoire, 75009, Paris",+33 1 40 35 04 31,Mo-Fr 10:00-15:15,
8827956517,Sushi Fresh,restaurant,japanese;sushi,Standard,48.8428523,2.3381084,,+33 9 83 60 42 28,"11:00-15:00,17:30-22:30",
1430135356,O'Riz Blanc,restaurant,asian,Standard,48.8704356,2.3764056,,,,
2534780416,Le Souvlaki Athénien,restaurant,greek,Standard,48.8530293,2.3452843,Rue de la Huchette,,,
4355994893,Chipahuafco,restaurant,,Standard,48.8844524,2.3196245,,,,
5026230534,Amâlia,restaurant,,Standard,48.8681454,2.3717299,"32, Rue de la Fontaine au Roi",,"Mo-Tu off; We-Fr 19:30-21:30; Sa-Su 12:30-13:30,19:30-21:30",
9849041608,Le Petit Médicis,restaurant,,Standard,48.8480014,2.3400393,,,,
7491742085,O Bella Ciao,restaurant,italian,Standard,48.8339444,2.3246597,,,,
4044332041,PH7,restaurant,,Standard,48.8729555,2.338495,,,,
2874614693,,restaurant,,Standard,48.8496527,2.3779307,"Rue de Cotte, 75012",,,
1049450307,Enzo,restaurant,pizza,Standard,48.8354105,2.3259072,75014,+33 1 43 21 66 66,,
6280619788,Idea Sushi,restaurant,japanese,Standard,48.886455,2.3930101,,,"18:10-23:00, Mo-Sa 11:00-15:00",
3625308991,Pho Gambetta,restaurant,vietnamese,Standard,48.8651105,2.3957767,,,,
2350539140,Chez Aicha,restaurant,,Standard,48.8867265,2.3692541,,,,
2335048666,Mota,restaurant,,Standard,48.8745933,2.3307016,,,,
2036587088,Pizza Vesuvio,restaurant,pizza,Standard,48.8708682,2.3020203,,,,
2556489615,Traiteur Ji Li,restaurant,asian,Standard,48.850119,2.2938779,,+33145788219,,
5954069370,Les Chartrons,restaurant,french,Standard,48.8644361,2.3577998,"2, Rue au Maire, 75003, Paris",,,
2207102119,Jaisalmer,restaurant,indian,Standard,48.8641688,2.3976584,,,,
3726440026,Les Artistes,restaurant,italian,Standard,48.8496214,2.2953917,,,,
11533863169,Clutch,restaurant,,Standard,48.8503911,2.3901426,"62, Rue de Montreuil, 75011",,,
4823836371,Shah,restaurant,african,Standard,48.8773454,2.3555297,,,,
1313543657,Patati Patata,restaurant,,Standard,48.8529654,2.3743037,,,Mo-Th 11:30-23:30; Fr-Sa 11:30-01:30,
9797562742,Au Bourguignon du Marais,restaurant,,Standard,48.8554433,2.3574913,,+33 1 48 87 15 40,12:00-23:00,
2730945396,Le Petit Prince de Paris,restaurant,french,Standard,48.848483,2.3465489,"12, Rue de Lanneau, 75005, Paris",+33 1 43 54 77 26,Tu-Su 19:00-01:00,
7725333226,L'Envers du Décor,restaurant,bistro,Standard,48.8791185,2.3188257,"70, Rue du Rocher, 75008, Paris",,"Mo-Sa 09:00-15:00, Tu-Sa 18:00-24:00",
3289702375,Zavicaj (Au pays natal),restaurant,balkan,Standard,48.893728,2.3508535,"16, Rue du Simplon, 75018",+33 1 42 52 13 12,,
5530392619,U Mulinu,restaurant,corsican,Standard,48.8410668,2.3622321,,,Mo-Sa 11:00-02:00,
11005439177,Kalank,restaurant,mediterranean,Standard,48.851936,2.3983329,"52, Boulevard de Charonne, 75020, Paris",+33 1 43 73 60 96,Mo-Sa 09:00-19:00,
4954891729,Tesoro d'Italia,restaurant,pasta,Standard,48.8716893,2.3457887,"7, Rue Rougemont, 75009",+33147706311,"Mo-Sa 12:00-15:00,18:30-23:00",
3643097995,Sangeet,restaurant,indian;nepalese;asian;middle_eastern,Standard,48.8320253,2.3443178,"64, Rue de la Glacière, 75013, Paris",+33 1 45 30 95 42,"Mo-Sa 12:00-14:30, 18:30-23:00",
5452165724,Art & Thé,restaurant,,Standard,48.858972,2.3858422,,,,
10691348435,L'Entracte,restaurant,,Standard,48.8647942,2.3971541,,,,
9843859460,El Cervantes,restaurant,tapas,Standard,48.8402035,2.350208,,,,
5802043753,kirin,restaurant,japanese,Standard,48.8890068,2.3164557,,,,
6321669285,Le Louis,restaurant,french,Standard,48.8642595,2.3413328,,,"Mo-Fr 08:00-14:30, Th-Sa 19:00-22:00, Sa,Su 11:00-16:00",
1197653504,Fu Yuan 福苑,restaurant,chinese,Standard,48.8465108,2.3809808,,+33 1 43 45 44 30,,
12038064993,loov',restaurant,,Standard,48.866282,2.3640273,"16, Passage Vendôme",,,
3174405062,Jing - traiteur asiatique,restaurant,asian,Standard,48.8413006,2.3075758,,,,
5630343224,Zozan,restaurant,,Standard,48.8923279,2.3306854,"82, Rue Joseph de Maistre, 75018, Paris",,,
5422621518,Le 347,restaurant,,Standard,48.8367111,2.2835484,,,Mo-Su 07:00-02:00,
3112787133,Taverna,restaurant,,Standard,48.859352,2.3683386,,,,
689178618,Dédé la Frite,restaurant,,Standard,48.8698115,2.342622,,,,
6947539613,La Bringue,restaurant,french,Standard,48.8714242,2.3624095,,,"Mo-Su 12:00-15:00, Mo-Su 17:00-01:30",
2655906794,Park Avenue Caviar Poisson + Agence Cosmic,restaurant,,Standard,48.8674112,2.3229787,,,,
3322054184,Tonton Yün,restaurant,asian,Standard,48.8773768,2.3515939,,+33 1 48 24 14 95,,
1477602785,Laï-laï Ken,restaurant,japanese,Standard,48.8657884,2.3351488,,,,
626585221,Paloma,restaurant,,Standard,48.8723117,2.3823173,,,"Mo-Fr 12:00-14:00, Tu-Sa 18:00-23:00",
2733545348,La Mascotte,restaurant,,Standard,48.877699,2.2990901,,,,
3272379913,Beaucoup,restaurant,french,Standard,48.8614963,2.3660517,,+331 42 77 38 47,Mo-Fr 18:00-00:00; Sa-Su 12:00-00:00,
3387747693,Le Paname,restaurant,,Standard,48.8629898,2.3485949,,,,
1869857245,Collines d'Asie,restaurant,asian,Standard,48.8857489,2.345245,"21, Rue André del Sarte, 75018, Paris",,"Mo-Fr 11:30-14:30,18:45-22:00; Sa 12:00-15:00, 18:45-22:00; Aug 11-Sep 3 off",
7262052554,Yemma,restaurant,arab;moroccan,Street Food,48.8617725,2.3828818,"119, Rue du Chemin Vert, 75011, Paris",+33 1 48 05 67 07,Mo-Su 12:00-23:00,La gastronomie marocaine revisité à la cool par des Africanados de la street food.
5239742967,Le Robinet,restaurant,french,Standard,48.8659133,2.3836677,,+33 1 47 00 03 66,"12:00-14:30,18:00-02:00",
7812425355,Kisoro,restaurant,sushi,Standard,48.8740545,2.3157767,,,,
5062019472,Nolita's,restaurant,pizza,Standard,48.8684028,2.3664068,,,,
6833100797,L'Énigme,restaurant,,Standard,48.8629563,2.3515589,,,,
6498671943,Pink Flamingo,restaurant,,Standard,48.8412163,2.3931621,,,"Su-Th 12:00-15:00, Th,Su 19:00-23:00, Fr,Sa 12:00-15:00,19:00-24:00",
3662339190,Populo,restaurant,,Standard,48.8659481,2.3700018,"24, Avenue de la République, 75011, Paris",,,
6635192351,James Bun,restaurant,asian,Standard,48.8661966,2.380016,"126, Rue Oberkampf, 75011, Paris",+33 1 43 87 90 13,Mo-Su 12:00-23:00,
3145533093,Tire Bouchon,restaurant,french,Bar / Cave à vin,48.8614246,2.3780238,"3, Rue du Général Renault, 75011, Paris",,,Bistrot. Bar à vin.
7995245678,Maison Pradier,restaurant,,Standard,48.8390972,2.3693369,,,,
3261498680,Pierre Sang,restaurant,korean,Standard,48.8647,2.3723457,"55, Rue Oberkampf, 75011, Paris",+33 9 67 31 96 80,"Mo-Su 12:00-15:00,19:00-23:00",
8855964840,Le rencard,restaurant,kebab,Standard,48.8314409,2.313655,,,Mo-Su 11:00-02:00,
4742842405,L'Initial,restaurant,,Standard,48.8506951,2.350464,"9, Rue de Bièvre, 75005, Paris",,"Tu 19:00-21:30; We,Sa 12:00-13:30,19:00-21:30",
5030300522,Restaurant Lasserre,restaurant,fine_dining,Standard,48.8663234,2.3099159,,,"Tu-We, Sa 19:00-22:00; Th-Fr 12:00-22:00",
2450320519,Il Seguito,restaurant,italian,Standard,48.857608,2.3683587,,,"Mo-Su 12:00-14:30, 18:30-23:30",
3147473574,Minatonio,restaurant,italian,Standard,48.8621061,2.3774625,"6, Rue Saint-Ambroise",+33 1 83 06 81 52,,
6274159288,Aroi Dee,restaurant,thai,Standard,48.8503785,2.2706407,,+33 1 42 24 55 41,"Th-Tu 11:30-14:30, 18:30-22:30",
1477622193,Kitchen Story,restaurant,chinese,Standard,48.8645327,2.3566308,,,,
9667186285,Terronia,restaurant,,Standard,48.8457441,2.3538185,,,"Mo,Tu,Th-Sa 12:00-14:00,19:00-22:00",
1849395045,Le Provençal,restaurant,french,Standard,48.8515069,2.4066855,,,,
2267078074,Eden Flower,restaurant,,Standard,48.8904554,2.3613786,,,,
11034409038,Sixtine,restaurant,,Standard,48.8726721,2.336528,,,,
3708580902,Gloria,restaurant,,Standard,48.8836005,2.3422276,,,,
986921159,Aux Artistes,restaurant,french,Standard,48.8406121,2.3131248,,,"Mo-Fr 12:00-14:30, Mo-Sa 19:30-22:30",
6475822285,Mazazic,restaurant,lebanese,Standard,48.8497613,2.3860373,"210, Rue du Faubourg Saint-Antoine",+33 1 43 48 86 58,,
251043137,La Perla,restaurant,mexican,Standard,48.8557588,2.3561398,,,Mo-Su 12:00-24:00,
3181230079,Cosmos Café,restaurant,,Standard,48.8558694,2.3750863,"53, Rue de la Roquette, 75011",+33 1 43 14 25 83,Mo-Su 08:00-02:00,
12116843280,,restaurant,,Standard,48.8893643,2.3048806,,,,
3234481794,Black Pinky,restaurant,asian,Standard,48.8390827,2.3229636,,,"Tu-Su 12:00-14:30,19:00-23:30",
5820333353,Les Agapes,restaurant,,Standard,48.8380221,2.2596516,,+33 1 46 51 13 71,,
5667593337,Semoule,restaurant,,Standard,48.8737555,2.3428335,,,,
2126310150,Okayama,restaurant,japanese,Standard,48.8495349,2.2915103,,,"Mo-Sa 11:30-15:00,18:30-23:00; Su 18:00-23:00",
9540539717,Délices,restaurant,asian,Standard,48.8538369,2.3709882,,,,
10937157406,BALDORIA Pizzas - Sébastopol,restaurant,,Standard,48.867266,2.3528745,"115, Boulevard de Sébastopol, 75002",,,
9426890991,Chasse Marée,restaurant,seafood,Standard,48.8543421,2.2690108,,,,
4699902490,Pierre Gagnaire,restaurant,fine_dining,Standard,48.8733364,2.3004153,,,,
4841263421,Clasico,restaurant,argentinian,Standard,48.8500274,2.3779698,"27, Rue de Cotte, 75012",+33156069514,"Mo-Su 12:00-15:00,18:00-23:00",
2217450568,Ngoc Xuyén SàiGòn,restaurant,vietnamese,Standard,48.8229131,2.3618148,,,Mo-Sa 09:30-17:00,
879643697,Thensurabi,restaurant,indian,Standard,48.8834986,2.3610115,,,,
5116538319,Au Couscous des Batignolles,restaurant,moroccan,Standard,48.8856691,2.3166366,,+33142120942,,
10830590620,Aux anysetiers du roy,restaurant,,Standard,48.8523635,2.3548775,,,,
6486255885,Restaurant Végé,restaurant,,Standard,48.8459617,2.2954314,,,Mo-Sa 11:00-24:00,
10869266096,Dame,restaurant,mexican,Standard,48.8528851,2.3421889,,,"12:00-15:00,19:00-24:00",Restaurant de l'hôtel avec une entrée indépendante côté nord.
5093982522,Mindelo,restaurant,portuguese,Standard,48.8358223,2.3465095,,,"mo-sa 11:30-14:30, tu-sa 18:30-22:30",
10308274409,Pépé Ronchon,restaurant,pizza,Standard,48.8767002,2.3360435,Rue Saint-Lazare,,,
10782706377,L'intermède,restaurant,,Standard,48.8373868,2.3602738,,,"Mo 08:00-23:59; Tu-Fr 00:00-02:00, 08:00-23:59; Sa 00:00-02:00, 11:00-23:59; Su 00:00-02:00",
5904638885,Canard Street,restaurant,french,Standard,48.866743,2.3372233,"16, Rue des Petits Champs, 75002",,"Mo-Fr 11:45-14:00, 19:00-22:00; Sa 11:45-15:30, 19:00-22:30; Su 11:45-15:30",
11063430375,Juste,restaurant,,Standard,48.8750353,2.3385009,"48, Rue laffitte",+33 9 82 33 93 47,"Mo 18:30-22:30; Tu-Fr 12:00-14:30, 18:30-22:30; Sa 12:00-15:30, 18:30-23:00",
3172209749,L'Atelier des Artistes,restaurant,,Standard,48.8661063,2.3670152,,+331 47 00 55 71,Tu-Sa 18:00-02:00,
1006225678,Maison Blanche,restaurant,,Standard,48.8655911,2.3030514,,+33147235599,,
3670406239,Chez Toni,restaurant,pizza,Standard,48.871926,2.310263,,,,
1477656334,Sushi room,restaurant,,Standard,48.8634031,2.3695037,,,,
3559302848,Le Mac-Mahon,restaurant,,Standard,48.8764561,2.2942937,,,,
1144156468,Le Petit Journal Saint-Michel,restaurant,,Standard,48.8463439,2.340575,"71, Boulevard Saint-Michel",,,
11212389349,Restaurant Victor,restaurant,,Standard,48.8668965,2.2875294,,,,
4195558707,喜心,restaurant,noodle,Standard,48.8702307,2.3107483,,,"Mo-Su 11:45-14:30, 19:00-23:00",
534904407,Entre les Vignes,restaurant,french,Standard,48.8462167,2.3753959,,,"Mo-Sa 12:00-14:30,19:30-21:30",
2772914970,L'Île aux Cerfs,restaurant,mauritian,Standard,48.8701642,2.3537129,,,,
2329539550,Petrossian,restaurant,,Standard,48.8610209,2.3105163,,,,
12042540951,Tweedy's du poulet bien sûr!,restaurant,,Standard,48.8538918,2.3814148,,,,
5030307322,Le Bistrot d'Yves,restaurant,french,Standard,48.8821584,2.3038688,,,,
3102381730,Le Contact,restaurant,,Bar / Cave à vin,48.8926611,2.3805354,,,,Bar - Restaurant
5247801752,Kapunka,restaurant,thai,Standard,48.8414819,2.3259117,,+33 1 45 48 72 27,"Mo-Su 11:30-14:30,18:00-22:30",
5363900234,ELO,restaurant,,Standard,48.8588664,2.3496464,,,,
1784619141,Chez Lucette,restaurant,french,Standard,48.8934317,2.3232522,,+33 1 46 27 72 54,"Mo-Sa 12:00-15:00,19:00-23:00; Tu off",
2139915871,Aji Ramen,restaurant,japanese,Standard,48.8841484,2.3227392,,,"Mo-Su 11:30-15:00,18:00-23:00",
11074177159,Faubourg Daimant,restaurant,regional,Standard,48.8723043,2.3480192,"20, Rue du Faubourg Poissonnière, 75010, Paris",,"Mo-Fr 12:00-14:30,19:00-22:30, Sa-Su 12:00-15:00,19:00-22:30",
4425578690,Casa Botticelli,restaurant,italian,Standard,48.8561829,2.3950942,"142, Boulevard de Charonne, 75020, Paris",+33 1 43 67 57 66,"Mo-Fr 11:00-14:15,19:00-23:00, Sa,Su,PH 11:00-14:30,19:00-23:00",
3688329084,Aglio e Olio,restaurant,italian,Standard,48.8633548,2.3797353,,+33 1 47 00 70 95,"Tu-Sa 12:00-14:00,19:00-22:00",
1667567942,La Timbale,restaurant,french;burger,Standard,48.8944545,2.3452626,"2, Rue Versigny, 75018, Paris",+33 1 42 55 03 59,Mo-Fr 07:00-02:00; Sa 09:00-02:00; Su 09:00-18:00,
2394065585,Fondue Zhangge,restaurant,,Standard,48.8615809,2.3491735,,,,
11279905203,Délices d'Italie,restaurant,pizza,Standard,48.8834451,2.3683149,,,,
4409264400,La Table d’Hami,restaurant,korean,Standard,48.8414393,2.3554283,"5, Rue Daubenton, 75005, Paris",,"Mo-Sa 12:00-14:45, 19:30-22:30",
3112787023,Korus,restaurant,french,Standard,48.8592057,2.3681449,"73, Rue Amelot, 75011, Paris",+33 1 55 28 53 31,"We-Sa 12:00-14:00,We-SA 19:00-22:00, Su 19:00-22:00",
5245548022,Lemoine,restaurant,cake,Standard,48.8597621,2.3076874,,,,
254493346,Café Jacquemart-André,restaurant,,Standard,48.8755021,2.3103942,,,"Mo-Fr 11:45-17:30; Sa-Su 11:00-17:30 ""lors des nocturnes, lundis et samedis jusqu'à 19h, dernière admission 18h30""",
2931860402,Shinzzo,restaurant,asian,Standard,48.8848752,2.3926673,,,,
3672097792,Bigo,restaurant,,Standard,48.861827,2.3436366,"37, Rue Berger, 75001, Paris",,,Anciennement : Bistrot d'Eustache
2273222569,Bambou,restaurant,chinese,Standard,48.8438068,2.282892,,,,
3274671117,Bistrotters,restaurant,,Standard,48.8328233,2.3148509,"9, Rue Decrès, 75014, Paris",,,
3373150214,Pizza Maria,restaurant,italian;pizza,Standard,48.8637558,2.3626358,"17, Rue de Picardie, 75003, Paris",+33 1 42 76 94 15,,
12174262710,Le Dorian,restaurant,,Standard,48.8535607,2.3930063,,,,
6910317912,Moshi1,restaurant,japanese,Standard,48.8495945,2.2762652,,,"Mo-Sa 12:00-14:30, 18:30-22:30",
2915712101,CODA,restaurant,french,Standard,48.8777223,2.3322319,"15, Rue de la Tour des Dames, 75009, Paris",+33148745033,,
2757797371,Mondol Kiri,restaurant,cambodian,Standard,48.8281213,2.3581379,,,"Tu-Su 12:00-14:30,19:00-23:00",
8016720362,Primo,restaurant,pizza,Standard,48.855712,2.3576733,,,,
11300159070,Café Botelli,restaurant,,Standard,48.8687984,2.3557753,,,Tu-Su 08:00-23:59,
2919533744,,restaurant,,Standard,48.8827047,2.3800827,,,,
10049832114,Pokesake,restaurant,,Standard,48.8702055,2.3493301,,,,
5075018123,Liquide par Substance,restaurant,french,Standard,48.8610085,2.3423801,,,,
2910009243,Marty,restaurant,french,Standard,48.8372979,2.351117,,,"Mo-Su 12:00-14:30,19:00-22:30",
3594411466,Crêperie Elo,restaurant,,Standard,48.853292,2.3672601,,,,
2876169595,Restaurant Lara,restaurant,kebab;turkish,Standard,48.8468502,2.3840282,"88, Boulevard Diderot, 75012, Paris",,,
4984609522,Le Muguet,restaurant,brasserie,Standard,48.849711,2.3974374,"3, Avenue de Taillebourg, 75020, Paris",,,
5116127524,Mamma Primi,restaurant,italian,Standard,48.8835592,2.3206125,,,,
5963982628,Daily Pic,restaurant,,Standard,48.8542408,2.3252715,,,,
2788471656,Bistrot 88,restaurant,,Standard,48.8418378,2.3496214,,,,
9434732113,Full Moon,restaurant,kebab,Standard,48.8955482,2.3173601,,,"Sa-Th 11:00-23:00; Fr 11:00-13:30,14:30-23:00",
2996094229,Yaki,restaurant,japanese,Standard,48.8394846,2.3232763,,,"18:30-23:15, Mo-Sa 11:30-15:00",
10174735537,L'Escale de Plaisance,restaurant,kebab,Standard,48.8322814,2.3130703,"149, Rue de l'Ouest, 75014",+33 1 74 30 61 53,,
12327499601,Rempah,restaurant,indonesian,Standard,48.8815369,2.3478956,,,,
7242916435,Crêperie du Palais,restaurant,crepe,Standard,48.8926403,2.3102137,,+33 1 42 46 65 23,Mo-Sa 11:30-14:30; Mo-Sa 18:30-22:30,
2575207522,Bistrot 20,restaurant,Savoie,Standard,48.8524287,2.3453483,,,,
251047682,Terrasse Sainte-Catherine,restaurant,,Standard,48.85559,2.3628253,,,,
3674410145,Kakdougui,restaurant,korean,Standard,48.8300357,2.3298105,,+33 1 43 22 45 48,"Tu-Su 12:00-14:30, 19:00-22:30",
10604130705,Le Bistrot de Longchamp,restaurant,portuguese,Standard,48.8651121,2.2892094,"40, Rue de Longchamp",+33 1 47 27 53 50,Mo-Fr 07:00-21:00,
3949867058,Fraulino,restaurant,italian,Standard,48.84384,2.3882657,"25, Rue Montgallet, 75012, Paris",+33 1 73 70 98 98,"Tu-Fr 12:00-14:30,19:00-22:30; Mo,Sa 19:00-22:30",
4825877424,La Cantina,restaurant,french,Standard,48.8472442,2.3058445,,,,
773531725,Le Vertbois,restaurant,,Standard,48.8671314,2.3577761,,,,
1668733595,Pasticcio,restaurant,,Standard,48.89413,2.345806,"43, Rue Hermel",+33 1 42 58 34 22,"Mo-Su 12:00-14:30,19:00-22:30",
4843622522,Le Sanglier Bleu,restaurant,french,Standard,48.8843073,2.3314967,"102, Boulevard de Clichy, 75018, Paris",,,
2126361721,Matteo,restaurant,pizza,Standard,48.8729655,2.3432485,"Rue du Faubourg Montmartre, Paris",,,
3889206359,Noudobar,restaurant,,Standard,48.8646422,2.3500939,,,"Tu-Sa 12:00-14:00, 19:00-22:00",
706168394,Les Bains Paris,restaurant,,Standard,48.8639041,2.3519964,,+33 1 42 77 07 07,,
1843639329,The Hollywood Savoy,restaurant,,Standard,48.8691169,2.3422291,,,,
9041326517,,restaurant,,Standard,48.8710378,2.361229,,,,
11090136337,Liziba Chongqing Chicken Pot,restaurant,Chinese; sichuan,Standard,48.8740938,2.3455585,,,"Mo,We-Sa 11:00-15:00,18:00-23:00",
12241524201,Vendredi Soir,restaurant,,Standard,48.8748397,2.3592156,,,,
3396587403,Mimosa,restaurant,,Standard,48.8608323,2.3445264,,,Mo-Sa 11:30-23:30,
7887220602,Café de l'Époque,restaurant,regional,Standard,48.8629541,2.3396633,,,,
3141881062,Café d'amour,restaurant,,Standard,48.860964,2.3814516,,,,
4843645422,Chez Jampee,restaurant,,Standard,48.8825693,2.345378,,,,
5013048622,Packiams,restaurant,,Standard,48.8753841,2.3580732,,,,
9683437427,Caffe dei Fratelli,restaurant,italian;pizza;pasta,Standard,48.86482,2.333064,"10, Rue des Pyramides, 75001, Paris",+33 1 72 60 73 81,,Italian restaurant
2426482853,L'Anecdote,restaurant,french,Standard,48.8470187,2.3689949,,,,
3475021414,L'Ami Georges,restaurant,,Standard,48.8690995,2.3384634,,,,
4410260116,Montée,restaurant,french,Standard,48.8407874,2.3307093,,+33 1 43 25 57 63,"Tu-Sa 12:00-14:00,19:30-21:30 ""by appointment""",
975023635,Le n°41,restaurant,french,Standard,48.8551767,2.2700634,,,Mo-Su 07:00-24:00,
8121110502,Delta Sharing Food,restaurant,,Standard,48.8524091,2.3344021,,,"Tu-We 12:00-14:30,19:00-23:00; Th-Sa 12:00-14:30,19:00-24:00",
12306708586,Dong,restaurant,,Standard,48.8582241,2.3516729,,,,
10691421957,Le P'tit Père,restaurant,,Standard,48.8658375,2.3956545,,,,
2025011388,Le Saint-Ferdinand,restaurant,,Standard,48.8778735,2.2875842,,,,
2867306998,Bolivar Atlas,restaurant,couscous,Standard,48.8765242,2.376691,,,off,
